playerId,season,name,team,position,team_rank,ev_icetime,offensive_rank,defensive_rank,general_play_rank,physicality_rank,penalties_rank,Finishing,penalty_kill_rank,power_play_rank,overall
8476462,2023,Dougie Hamilton,NJD,D,23,14.0,93.0,27.0,97.0,32.0,1.0,20.0,0.0,0.0,70.0
8478011,2023,Louie Belpedio,PHI,D,21,3.0,60.0,67.0,29.0,77.0,84.0,100.0,0.0,0.0,48.0
8475197,2023,Tyson Barrie,NSH,D,11,27.0,61.0,14.0,22.0,6.0,84.0,5.0,0.0,17.0,21.0
8474568,2023,Luke Schenn,NSH,D,11,40.0,45.0,39.0,62.0,99.0,22.0,20.0,0.0,0.0,52.0
8480878,2023,Nils Lundkvist,DAL,D,2,35.0,77.0,30.0,74.0,38.0,24.0,52.0,0.0,0.0,61.0
8476958,2023,Jaccob Slavin,CAR,D,3,87.0,92.0,93.0,99.0,16.0,90.0,25.0,79.0,0.0,98.0
8483495,2023,Simon Nemec,NJD,D,23,51.0,74.0,25.0,70.0,4.0,71.0,17.0,0.0,0.0,57.0
8480879,2023,Jacob Bernard-Docker,OTT,D,26,50.0,21.0,47.0,23.0,42.0,42.0,86.0,3.0,0.0,23.0
8481546,2023,Cam York,PHI,D,21,89.0,51.0,60.0,62.0,28.0,47.0,68.0,61.0,9.0,63.0
8479371,2023,Dante Fabbro,NSH,D,11,38.0,79.0,70.0,79.0,27.0,21.0,67.0,0.0,0.0,78.0
8474145,2023,Robert Bortuzzo,NYI,D,15,11.0,4.0,8.0,5.0,79.0,2.0,8.0,0.0,0.0,2.0
8482762,2023,Simon Edvinsson,DET,D,18,8.0,45.0,56.0,48.0,64.0,84.0,66.0,0.0,0.0,48.0
8481059,2023,Scott Perunovich,STL,D,16,33.0,19.0,23.0,30.0,26.0,96.0,17.0,0.0,7.0,18.0
8478136,2023,Jake Middleton,MIN,D,20,82.0,52.0,78.0,40.0,71.0,58.0,48.0,22.0,0.0,62.0
8480887,2023,Jordan Harris,MTL,D,28,41.0,40.0,37.0,44.0,14.0,52.0,79.0,0.0,0.0,32.0
8475690,2023,Chris Tanev,DAL,D,2,68.0,35.0,95.0,81.0,18.0,43.0,63.0,59.0,0.0,80.0
8476853,2023,Morgan Rielly,TOR,D,10,87.0,89.0,15.0,63.0,47.0,78.0,37.0,0.0,89.0,64.0
8474612,2023,Travis Hamonic,OTT,D,26,29.0,23.0,2.0,4.0,60.0,16.0,75.0,0.0,0.0,3.0
8481541,2023,Samuel Bolduc,NYI,D,15,17.0,21.0,65.0,23.0,74.0,55.0,54.0,0.0,0.0,28.0
8476902,2023,Esa Lindell,DAL,D,2,80.0,85.0,86.0,80.0,34.0,68.0,39.0,47.0,0.0,92.0
8482803,2023,Olen Zellweger,ANA,D,30,17.0,27.0,53.0,14.0,11.0,92.0,86.0,0.0,0.0,21.0
8482111,2023,Justin Barron,MTL,D,28,37.0,62.0,24.0,24.0,51.0,40.0,83.0,0.0,0.0,27.0
8482516,2023,Matthew Kessel,STL,D,16,28.0,5.0,58.0,10.0,44.0,45.0,56.0,0.0,0.0,14.0
8475208,2023,Brian Dumoulin,SEA,D,25,67.0,39.0,100.0,80.0,41.0,73.0,90.0,71.0,0.0,84.0
8478854,2023,Ryan Shea,PIT,D,19,14.0,15.0,6.0,21.0,45.0,50.0,80.0,0.0,0.0,6.0
8474716,2023,Jared Spurgeon,MIN,D,20,8.0,29.0,99.0,93.0,28.0,59.0,4.0,0.0,0.0,81.0
8481527,2023,Kaedan Korczak,VGK,D,14,16.0,67.0,77.0,73.0,75.0,37.0,59.0,0.0,0.0,77.0
8482094,2023,Daemon Hunt,MIN,D,20,2.0,18.0,23.0,44.0,41.0,98.0,3.0,0.0,0.0,23.0
