playerId,season,name,team,position,situation,icetime,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,cap_hit,team_rank
8480803,2023,Evan Bouchard,EDM,D,5on4,15728.0,101.6,0.92,0.91,0.91,0.84,0.89,0.83,81.0,43.15,2.57,3.89,9.6,1.27,31.67,16.0,2.4,2.57,2.4,12.0,15.0,51.0,14.0,46.0,111.0,33.0,6.0,1.0,0.0,17.0,1.0,26.0,14.0,45.0,59.0,1.0,2.0,2.0,6.0,5.0,61.0,1.0,3.0,1.54,0.09,0.95,4.0,0.0,2.0,111.0,65.0,65.0,1.0,0.99,0.04,0.0,3.55,3.55,3.33,139.0,113.0,0.0,18.0,8.0,17.0,12.0,40.0,70.0,4779.0,2.0,0.0,0.0,0.0,290.91,40.08,37.53,40.08,37.53,286.0,110.0,128.0,524.0,53.0,30.0,5.0,262.0,77.0,57.0,6.93,8.92,24.22,10.0,13.0,30.0,524.0,396.0,396.0,7.22,7.12,7.12,40.17,40.17,38.14,35.21,3.33,3.27,3.33,3.27,34.0,13.0,4.0,51.0,2.0,2.0,0.0,36.0,6.0,5.0,1.13,0.83,1.38,2.0,0.0,0.0,51.0,47.0,47.0,0.39,0.42,0.42,3.29,3.29,3.28,7.89,0.77,119.0,22.0,0.11,0.0,5.0,0.0,4.0,0.0,3900000,9
8477851,2023,Jordan Oesterle,CGY,D,other,201.0,3.22,0.17,0.46,0.29,0.41,0.2,0.39,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,5.0,739.0,0.0,0.0,0.0,1.0,0.76,0.06,0.06,0.06,0.06,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.07,0.07,0.07,2.96,0.27,0.19,0.27,0.19,3.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.1,0.17,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.05,0.0,0.0,0.32,0.32,0.22,2.72,3.21,18.0,26.0,0.0,0.04,0.0,1.0,0.0,1.0,925000,24
8477851,2023,Jordan Oesterle,CGY,D,all,17843.0,2.65,0.44,0.5,0.48,0.51,0.49,0.52,114.0,16.59,0.89,0.97,5.08,0.61,9.75,6.7,0.84,0.88,0.83,2.0,0.0,18.0,6.0,20.0,44.0,2.0,0.0,3.0,0.0,3.0,0.0,10.0,8.0,18.0,24.0,2.0,4.0,22.0,4.0,6.0,23.0,1.0,0.0,0.69,0.2,0.0,0.0,0.0,0.0,43.57,24.0,24.05,4.0,0.2,0.26,0.23,0.86,0.86,0.85,427.0,26.0,24.0,49.0,328.0,65.0,57.0,53.0,252.0,62072.0,4.0,4.0,2.0,33.0,142.47,10.14,9.91,10.03,9.8,142.0,53.0,85.0,280.0,11.0,11.0,0.0,156.0,32.0,7.0,4.29,4.09,1.77,6.0,5.0,0.0,279.73,195.0,195.02,1.8,1.61,1.61,10.33,10.27,10.13,149.8,13.04,12.29,13.24,12.49,138.0,66.0,103.0,307.0,19.0,17.0,3.0,155.0,35.0,14.0,4.61,4.21,4.22,10.0,5.0,4.0,307.76,204.0,205.58,2.07,3.51,3.51,11.6,11.77,11.32,54.8,55.16,1084.0,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,925000,24
8477851,2023,Jordan Oesterle,CGY,D,5on5,17244.0,2.65,0.46,0.49,0.49,0.5,0.5,0.51,110.0,16.59,0.89,0.97,5.08,0.61,9.75,6.7,0.84,0.88,0.83,2.0,0.0,18.0,6.0,20.0,44.0,2.0,0.0,3.0,0.0,3.0,0.0,10.0,8.0,18.0,24.0,2.0,4.0,22.0,4.0,6.0,23.0,1.0,0.0,0.69,0.2,0.0,0.0,0.0,0.0,43.57,24.0,24.05,4.0,0.2,0.26,0.23,0.86,0.86,0.85,409.0,26.0,19.0,48.0,316.0,64.0,54.0,49.0,242.0,47218.0,4.0,4.0,2.0,32.0,140.95,10.03,9.79,9.92,9.69,140.0,53.0,84.0,277.0,10.0,11.0,0.0,154.0,32.0,7.0,4.18,4.09,1.77,5.0,5.0,0.0,276.73,193.0,193.02,1.78,1.61,1.61,10.2,10.14,10.0,140.95,11.94,11.32,12.14,11.51,129.0,63.0,99.0,291.0,17.0,16.0,3.0,149.0,30.0,13.0,4.47,3.69,3.78,10.0,4.0,3.0,291.76,192.0,193.58,1.89,3.5,3.5,10.33,10.49,10.2,30.4,31.74,760.0,751.0,1.06,0.01,33.0,1.0,23.0,1.0,925000,24
8477851,2023,Jordan Oesterle,CGY,D,4on5,398.0,2.83,0.06,0.11,0.08,0.16,0.11,0.18,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,10.0,1.0,3.0,4.0,5.0,3386.0,0.0,0.0,0.0,0.0,0.76,0.06,0.06,0.06,0.06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.06,0.06,0.06,5.89,0.83,0.79,0.83,0.79,6.0,2.0,3.0,11.0,2.0,1.0,0.0,4.0,3.0,1.0,0.04,0.35,0.45,0.0,1.0,1.0,11.0,8.0,8.0,0.14,0.01,0.01,0.95,0.95,0.91,0.54,4.51,20.0,107.0,0.01,0.0,1.0,0.0,1.0,0.0,925000,24
8477851,2023,Jordan Oesterle,CGY,D,5on4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925000,24
8478396,2023,Noah Hanifin,VGK,D,other,6095.0,46.63,0.51,0.58,0.49,0.54,0.51,0.53,125.0,13.36,2.97,1.06,3.01,0.48,7.32,4.17,2.8,2.97,2.8,3.0,1.0,8.0,11.0,8.0,27.0,5.0,1.0,4.0,0.0,2.0,2.0,6.0,4.0,7.0,18.0,1.0,2.0,1.0,5.0,1.0,14.0,1.0,4.0,0.53,0.2,2.24,1.0,0.0,0.0,27.0,19.0,19.0,1.0,0.3,0.59,0.0,3.27,3.27,3.09,86.0,16.0,26.0,11.0,33.0,6.0,9.0,16.0,55.0,4411.0,2.0,0.0,0.0,6.0,76.94,20.56,18.85,20.56,18.85,68.0,40.0,39.0,147.0,19.0,7.0,1.0,60.0,16.0,32.0,2.22,1.99,16.36,2.0,2.0,15.0,147.0,108.0,108.0,1.64,1.64,1.64,20.57,20.57,18.87,72.91,19.71,18.16,19.71,18.16,72.0,31.0,47.0,150.0,17.0,6.0,1.0,47.0,27.0,29.0,1.79,3.18,14.74,3.0,3.0,11.0,150.0,103.0,103.0,1.68,2.38,2.38,19.0,19.0,18.18,13.26,9.75,116.0,100.0,0.19,0.12,5.0,3.0,4.0,2.0,7350000,14
8478396,2023,Noah Hanifin,VGK,D,all,113347.0,54.35,0.5,0.51,0.5,0.52,0.51,0.53,134.0,188.01,11.51,11.38,54.07,6.41,109.0,75.63,11.04,11.45,10.99,19.0,15.0,164.0,104.0,145.0,413.0,47.0,13.0,17.0,1.0,44.0,3.0,105.0,86.0,151.0,255.0,13.0,24.0,63.0,59.0,67.0,248.0,10.0,10.0,5.83,1.22,4.46,6.0,2.0,5.0,413.98,268.0,268.64,52.0,2.55,2.89,1.02,13.03,12.99,12.58,2437.0,261.0,385.0,378.0,1413.0,243.0,219.0,326.0,1649.0,177570.0,24.0,16.0,7.0,121.0,1022.51,105.18,100.22,105.42,100.45,985.0,422.0,546.0,1953.0,112.0,110.0,16.0,1052.0,228.0,127.0,30.33,28.92,45.92,34.0,36.0,42.0,1956.37,1407.0,1409.85,15.25,22.17,22.17,98.27,98.52,95.29,997.5,105.19,99.85,105.03,99.72,964.0,406.0,568.0,1938.0,97.0,93.0,13.0,993.0,266.0,111.0,28.94,33.02,43.22,35.0,27.0,35.0,1931.41,1370.0,1367.6,16.01,20.22,20.22,100.96,100.9,97.52,142.23,138.96,3155.0,2902.0,0.0,0.0,0.0,0.0,0.0,0.0,7350000,14
8478396,2023,Noah Hanifin,VGK,D,5on5,88292.0,54.35,0.52,0.49,0.51,0.51,0.52,0.52,169.0,138.74,5.4,7.54,41.79,4.85,79.97,58.46,5.22,5.35,5.17,11.0,10.0,121.0,77.0,107.0,305.0,28.0,7.0,10.0,1.0,32.0,1.0,82.0,66.0,114.0,191.0,10.0,20.0,55.0,40.0,58.0,188.0,8.0,2.0,3.9,0.93,0.58,4.0,2.0,1.0,305.98,198.0,198.64,45.0,1.53,1.95,0.92,6.01,5.98,5.85,1942.0,181.0,228.0,337.0,1196.0,218.0,168.0,260.0,1296.0,147088.0,20.0,10.0,4.0,99.0,774.53,64.37,62.09,64.61,62.32,753.0,314.0,425.0,1492.0,72.0,84.0,13.0,829.0,172.0,66.0,23.15,22.07,19.15,28.0,28.0,16.0,1495.37,1067.0,1069.85,10.22,16.65,16.87,57.73,57.99,57.05,714.09,58.85,56.67,58.69,56.54,692.0,293.0,437.0,1422.0,58.0,60.0,8.0,753.0,185.0,47.0,21.3,23.2,14.34,29.0,19.0,10.0,1415.41,985.0,982.6,9.48,11.88,12.35,55.97,55.91,54.63,96.9,99.71,2513.0,2378.0,7.44,1.22,158.0,31.0,120.0,27.0,7350000,14
8478396,2023,Noah Hanifin,VGK,D,4on5,10576.0,50.3,0.13,0.12,0.14,0.14,0.16,0.17,169.0,2.29,0.11,0.08,0.39,0.06,0.71,1.66,0.11,0.11,0.11,2.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,6.0,8.0,3.0,3.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.02,0.0,0.0,0.13,0.13,0.13,248.0,1.0,126.0,13.0,108.0,7.0,29.0,29.0,183.0,10835.0,0.0,2.0,1.0,3.0,34.8,3.47,3.33,3.47,3.33,35.0,11.0,6.0,52.0,7.0,2.0,1.0,30.0,13.0,3.0,0.82,1.72,0.94,2.0,3.0,2.0,52.0,46.0,46.0,0.41,0.41,0.41,3.47,3.47,3.41,176.42,22.29,20.71,22.29,20.71,164.0,75.0,79.0,318.0,18.0,26.0,4.0,165.0,50.0,24.0,4.84,6.1,11.36,2.0,5.0,11.0,318.0,239.0,239.0,4.4,5.74,5.26,21.42,21.42,20.17,2.79,19.78,54.0,329.0,0.2,0.33,4.0,2.0,4.0,2.0,7350000,14
8478396,2023,Noah Hanifin,VGK,D,5on4,8384.0,47.83,0.81,0.85,0.86,0.88,0.82,0.86,151.0,30.79,2.81,2.53,8.3,0.94,19.61,9.82,2.73,2.81,2.73,3.0,4.0,30.0,14.0,30.0,74.0,12.0,5.0,2.0,0.0,10.0,0.0,16.0,11.0,25.0,39.0,1.0,2.0,1.0,6.0,5.0,39.0,1.0,4.0,1.08,0.1,1.64,1.0,0.0,4.0,74.0,44.0,44.0,3.0,0.66,0.27,0.03,3.44,3.44,3.33,161.0,63.0,5.0,17.0,76.0,12.0,13.0,21.0,115.0,13841.0,2.0,2.0,1.0,13.0,129.35,15.96,15.18,15.96,15.18,123.0,54.0,74.0,251.0,14.0,16.0,1.0,126.0,26.0,25.0,3.78,3.0,9.18,2.0,3.0,9.0,251.0,177.0,177.0,2.85,3.39,3.17,15.64,15.64,15.12,30.14,3.84,3.82,3.84,3.82,33.0,5.0,4.0,42.0,4.0,1.0,0.0,26.0,1.0,11.0,0.93,0.14,2.78,1.0,0.0,3.0,42.0,38.0,38.0,0.37,0.22,0.22,3.99,3.99,3.97,24.09,4.26,405.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,7350000,14
8483457,2023,Lane Hutson,MTL,D,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950000,28
8483457,2023,Lane Hutson,MTL,D,all,2726.0,0.68,0.56,0.47,0.41,0.36,0.4,0.41,5.0,2.7,0.22,0.17,0.59,0.08,1.67,1.26,0.22,0.22,0.22,2.0,0.0,3.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,0.04,0.19,0.0,0.0,0.0,0.0,6.0,4.0,3.98,3.0,0.04,0.0,0.0,0.26,0.26,0.26,47.0,2.0,5.0,8.0,32.0,2.0,10.0,6.0,29.0,5049.0,0.0,0.0,0.0,0.0,18.41,2.09,1.96,2.21,2.07,18.0,8.0,12.0,38.0,2.0,1.0,0.0,15.0,10.0,1.0,0.53,1.06,0.51,1.0,1.0,0.0,40.22,26.0,27.51,0.25,0.51,0.51,1.83,1.92,1.89,27.17,1.65,1.62,1.61,1.58,28.0,11.0,15.0,54.0,4.0,2.0,1.0,33.0,6.0,0.0,0.84,0.81,0.0,3.0,1.0,0.0,51.42,39.0,37.46,0.36,0.15,0.15,1.87,1.83,1.82,4.13,4.73,60.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,950000,28
8483457,2023,Lane Hutson,MTL,D,5on5,2624.0,0.68,0.58,0.5,0.4,0.36,0.41,0.42,5.0,1.96,0.12,0.13,0.46,0.06,1.37,0.85,0.12,0.11,0.11,2.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,0.04,0.08,0.0,0.0,0.0,0.0,4.0,3.0,2.98,3.0,0.03,0.0,0.0,0.14,0.14,0.14,44.0,1.0,5.0,8.0,30.0,1.0,10.0,5.0,28.0,4556.0,0.0,0.0,0.0,0.0,17.0,1.96,1.82,2.08,1.94,16.0,8.0,9.0,33.0,2.0,1.0,0.0,14.0,9.0,1.0,0.5,0.95,0.51,1.0,1.0,0.0,35.21,24.0,25.51,0.23,0.51,0.51,1.68,1.77,1.73,23.52,1.41,1.38,1.37,1.34,24.0,10.0,15.0,49.0,3.0,2.0,1.0,28.0,6.0,0.0,0.6,0.81,0.0,2.0,1.0,0.0,46.42,34.0,32.46,0.31,0.15,0.15,1.57,1.53,1.52,3.16,3.17,47.0,83.0,0.32,0.0,3.0,0.0,3.0,0.0,950000,28
8483457,2023,Lane Hutson,MTL,D,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950000,28
8483457,2023,Lane Hutson,MTL,D,5on4,102.0,0.2,0.0,0.95,1.0,0.86,0.0,0.83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.03,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,950000,28
8470600,2023,Ryan Suter,DAL,D,other,2231.0,11.4,0.45,0.62,0.21,0.57,0.22,0.55,139.0,0.8,0.06,0.03,0.21,0.03,0.33,0.34,0.06,0.06,0.06,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.01,0.0,0.0,0.07,0.07,0.07,35.0,2.0,19.0,3.0,11.0,1.0,5.0,5.0,24.0,4786.0,0.0,0.0,0.0,11.0,11.68,5.74,4.99,5.74,4.99,10.0,7.0,6.0,23.0,5.0,1.0,1.0,5.0,2.0,10.0,0.2,0.3,5.24,1.0,1.0,3.0,23.0,17.0,17.0,0.16,0.13,0.13,5.77,5.77,5.02,43.65,6.9,6.36,6.9,6.36,35.0,25.0,26.0,86.0,3.0,3.0,0.0,36.0,13.0,11.0,1.59,1.49,3.83,1.0,0.0,2.0,86.0,60.0,60.0,1.0,0.97,0.97,6.93,6.93,6.4,21.4,13.11,172.0,131.0,0.2,0.0,3.0,0.0,2.0,0.0,3650000,2
8470600,2023,Ryan Suter,DAL,D,all,93184.0,28.25,0.5,0.58,0.49,0.54,0.49,0.54,324.0,115.8,3.85,5.67,35.38,4.02,64.8,49.28,3.76,3.89,3.8,7.0,8.0,102.0,61.0,91.0,254.0,17.0,2.0,6.0,0.0,35.0,1.0,55.0,64.0,100.0,161.0,14.0,28.0,86.0,16.0,30.0,159.0,2.0,2.0,3.23,0.19,0.43,2.0,0.0,0.0,257.86,163.0,165.08,19.0,1.15,0.97,0.55,4.45,4.5,4.39,1888.0,174.0,232.0,288.0,1194.0,220.0,307.0,261.0,1100.0,205743.0,28.0,0.0,0.0,111.0,776.34,69.75,66.39,70.58,67.18,713.0,361.0,414.0,1488.0,73.0,73.0,7.0,812.0,197.0,65.0,24.45,24.92,20.38,33.0,25.0,15.0,1513.04,1074.0,1089.3,10.36,13.0,12.98,67.14,68.06,65.93,825.23,69.91,67.4,69.75,67.25,772.0,362.0,413.0,1547.0,67.0,64.0,8.0,864.0,202.0,68.0,23.58,25.16,21.16,23.0,27.0,17.0,1530.93,1134.0,1124.99,11.59,12.25,12.25,69.24,69.16,67.63,213.61,156.62,3813.0,3193.0,0.0,0.0,0.0,0.0,0.0,0.0,3650000,2
8470600,2023,Ryan Suter,DAL,D,5on5,84672.0,28.25,0.53,0.55,0.52,0.54,0.51,0.54,261.0,112.7,3.74,5.56,34.92,3.93,63.73,47.12,3.65,3.78,3.69,6.0,8.0,99.0,60.0,86.0,245.0,16.0,2.0,6.0,0.0,35.0,1.0,53.0,62.0,97.0,157.0,12.0,24.0,75.0,14.0,28.0,155.0,2.0,2.0,3.12,0.19,0.43,2.0,0.0,0.0,248.86,159.0,161.08,17.0,1.13,0.97,0.55,4.31,4.36,4.26,1659.0,166.0,178.0,279.0,1036.0,202.0,266.0,223.0,968.0,160975.0,24.0,0.0,0.0,86.0,734.48,59.6,57.09,60.42,57.88,674.0,344.0,399.0,1417.0,61.0,69.0,5.0,788.0,180.0,50.0,23.63,22.45,13.51,31.0,20.0,10.0,1442.04,1018.0,1033.3,9.78,12.07,12.04,57.34,58.26,56.95,703.64,53.76,52.13,53.61,51.98,658.0,308.0,345.0,1311.0,54.0,57.0,8.0,759.0,158.0,49.0,19.87,19.83,14.06,20.0,24.0,10.0,1294.93,966.0,956.99,8.89,10.62,10.62,52.03,51.95,51.26,121.92,99.41,2849.0,2447.0,6.77,0.37,128.0,21.0,101.0,16.0,3650000,2
